date,nav,fund_code
2014-02-01,81.8243,QQQ
2014-03-01,79.7355,QQQ
2014-04-01,79.6626,QQQ
2014-05-01,83.236,QQQ
2014-06-01,85.6062,QQQ
2014-07-01,86.8507,QQQ
2014-08-01,91.2015,QQQ
2014-09-01,90.2966,QQQ
2014-10-01,92.9027,QQQ
2014-11-01,97.1264,QQQ
2014-12-01,94.5977,QQQ
2015-01-01,92.973,QQQ
2015-02-01,99.6862,QQQ
2015-03-01,97.1113,QQQ
2015-04-01,99.2057,QQQ
2015-05-01,101.4363,QQQ
2015-06-01,98.6895,QQQ
2015-07-01,103.4249,QQQ
2015-08-01,96.3667,QQQ
2015-09-01,94.0109,QQQ
2015-10-01,104.9545,QQQ
2015-11-01,105.5935,QQQ
2015-12-01,103.5932,QQQ
2016-01-01,96.729,QQQ
2016-02-01,95.2148,QQQ
2016-03-01,101.4386,QQQ
2016-04-01,98.4973,QQQ
2016-05-01,102.8016,QQQ
2016-06-01,100.1929,QQQ
2016-07-01,107.6435,QQQ
2016-08-01,108.7738,QQQ
2016-09-01,110.9037,QQQ
2016-10-01,109.5614,QQQ
2016-11-01,110.039,QQQ
2016-12-01,110.9568,QQQ
2017-01-01,117.0051,QQQ
2017-02-01,122.1241,QQQ
2017-03-01,124.3409,QQQ
2017-04-01,127.9973,QQQ
2017-05-01,132.9858,QQQ
2017-06-01,129.5503,QQQ
2017-07-01,135.179,QQQ
2017-08-01,137.982,QQQ
2017-09-01,137.2742,QQQ
2017-10-01,143.9119,QQQ
2017-11-01,146.7495,QQQ
2017-12-01,147.3264,QQQ
2018-01-01,160.563,QQQ
2018-02-01,158.4872,QQQ
2018-03-01,151.7766,QQQ
2018-04-01,152.7918,QQQ
2018-05-01,161.4596,QQQ
2018-06-01,162.9596,QQQ
2018-07-01,167.8751,QQQ
2018-08-01,177.5794,QQQ
2018-09-01,176.7612,QQQ
2018-10-01,161.8581,QQQ
2018-11-01,161.4291,QQQ
2018-12-01,147.0276,QQQ
2019-01-01,160.7344,QQQ
2019-02-01,165.5423,QQQ
2019-03-01,171.7266,QQQ
2019-04-01,181.5001,QQQ
2019-05-01,166.5714,QQQ
2019-06-01,178.8188,QQQ
2019-07-01,183.3984,QQQ
2019-08-01,179.9148,QQQ
2019-09-01,181.2007,QQQ
2019-10-01,189.5188,QQQ
2019-11-01,197.2312,QQQ
2019-12-01,204.453,QQQ
2020-01-01,211.122,QQQ
2020-02-01,198.3334,QQQ
2020-03-01,183.4922,QQQ
2020-04-01,211.4174,QQQ
2020-05-01,225.3727,QQQ
2020-06-01,239.1254,QQQ
2020-07-01,257.1392,QQQ
2020-08-01,285.2824,QQQ
2020-09-01,268.797,QQQ
2020-10-01,260.6124,QQQ
2020-11-01,289.8681,QQQ
2020-12-01,303.5286,QQQ
2021-01-01,304.8735,QQQ
2021-02-01,304.4664,QQQ
2021-03-01,309.3027,QQQ
2021-04-01,327.9956,QQQ
2021-05-01,324.0557,QQQ
2021-06-01,343.9495,QQQ
2021-07-01,354.2001,QQQ
2021-08-01,369.1427,QQQ
2021-09-01,347.7781,QQQ
2021-10-01,375.5433,QQQ
2021-11-01,383.0424,QQQ
2021-12-01,386.962,QQQ
2022-01-01,353.5654,QQQ
2022-02-01,337.74,QQQ
2022-03-01,353.0687,QQQ
2022-04-01,305.4436,QQQ
2022-05-01,300.5975,QQQ
2022-06-01,273.2952,QQQ
2022-07-01,308.1898,QQQ
2022-08-01,292.373,QQQ
2022-09-01,261.1006,QQQ
2022-10-01,272.0323,QQQ
2022-11-01,287.1141,QQQ
2022-12-01,260.6107,QQQ
2023-01-01,289.0377,QQQ
2023-02-01,287.9978,QQQ
2023-03-01,314.8491,QQQ
2023-04-01,316.9382,QQQ
2023-05-01,341.9249,QQQ
2023-06-01,362.9814,QQQ
2023-07-01,377.51,QQQ
2023-08-01,371.9115,QQQ
2023-09-01,352.5086,QQQ
2023-10-01,345.7274,QQQ
2023-11-01,383.131,QQQ
2023-12-01,403.5178,QQQ
2024-01-01,411.8958,QQQ
2024-02-01,433.6577,QQQ
2024-03-01,438.6067,QQQ
